,id,START_DATE,END_DATE,TAX_CATEGORIES,TAX_ITEMS,TAXATION_BASIS,TAX_RATE,DEDUCTION,TAX_AMOUNT,label
8210,f000950527a6feb60e87773c50d2afc89a0da2d0c0086de8,2015/11/01,2015/11/30,个人所得税,娱乐业,19563.02,0.25,1004.99,3885.76,0
8211,f000950527a6feb60e87773c50d2afc89a0da2d0c0086de8,2015/11/01,2015/11/30,个人所得税,营业税附征,19563.02,0.25,1004.99,3885.76,0
8212,f000950527a6feb60e87773c50d2afc89a0da2d0c0086de8,2015/11/01,2015/11/30,个人所得税,增值税随征,19563.02,0.25,1004.99,3885.76,0
8213,f000950527a6feb60e87773c50d2afc89a0da2d0c0086de8,2015/11/01,2015/11/30,个人所得税,市区、县、镇 1%,19563.02,0.25,1004.99,3885.76,0
8214,f000950527a6feb60e87773c50d2afc89a0da2d0c0086de8,2015/11/01,2015/11/30,个人所得税,土地增值税,19563.02,0.25,1004.99,3885.76,0
8215,f000950527a6feb60e87773c50d2afc89a0da2d0c0086de8,2015/11/01,2015/11/30,个人所得税,一等,19563.02,0.25,1004.99,3885.76,0
8216,f000950527a6feb60e87773c50d2afc89a0da2d0c0086de8,2015/11/01,2015/11/30,个人所得税,机关事业单位养老保险基金（全额单位）,19563.02,0.25,1004.99,3885.76,0
8217,f000950527a6feb60e87773c50d2afc89a0da2d0c0086de8,2015/11/01,2015/11/30,个人所得税,代收工会经费（2％）,19563.02,0.25,1004.99,3885.76,0
8218,f000950527a6feb60e87773c50d2afc89a0da2d0c0086de8,2015/11/01,2015/11/30,个人所得税,生猪,19563.02,0.25,1004.99,3885.76,0
8219,f000950527a6feb60e87773c50d2afc89a0da2d0c0086de8,2015/11/01,2015/11/30,个人所得税,购销合同,19563.02,0.25,1004.99,3885.76,0
8220,f000950527a6feb60e87773c50d2afc89a0da2d0c0086de8,2015/11/01,2015/11/30,个人所得税,各类非银行金融机构营业收入,1642.92,0.03,0.0,49.29,0
8221,f000950527a6feb60e87773c50d2afc89a0da2d0c0086de8,2015/11/01,2015/11/30,个人所得税,营业额,1642.92,0.03,0.0,49.29,0
8222,f000950527a6feb60e87773c50d2afc89a0da2d0c0086de8,2015/11/01,2015/11/30,个人所得税,生产用房,1642.92,0.03,0.0,49.29,0
8223,f000950527a6feb60e87773c50d2afc89a0da2d0c0086de8,2015/11/01,2015/11/30,个人所得税,工资薪金所得,1642.92,0.03,0.0,49.29,0
8224,f000950527a6feb60e87773c50d2afc89a0da2d0c0086de8,2015/11/01,2015/11/30,个人所得税,大额医疗统筹(单位),1642.92,0.03,0.0,49.29,0
8225,f000950527a6feb60e87773c50d2afc89a0da2d0c0086de8,2015/11/01,2015/11/30,个人所得税,一等,1642.92,0.03,0.0,49.29,0
8226,f000950527a6feb60e87773c50d2afc89a0da2d0c0086de8,2015/11/01,2015/11/30,个人所得税,机关事业单位养老保险基金（全额单位）,1642.92,0.03,0.0,49.29,0
8227,f000950527a6feb60e87773c50d2afc89a0da2d0c0086de8,2015/11/01,2015/11/30,个人所得税,代收工会经费（2％）,1642.92,0.03,0.0,49.29,0
8228,f000950527a6feb60e87773c50d2afc89a0da2d0c0086de8,2015/11/01,2015/11/30,个人所得税,生猪,1642.92,0.03,0.0,49.29,0
8229,f000950527a6feb60e87773c50d2afc89a0da2d0c0086de8,2015/11/01,2015/11/30,个人所得税,购销合同,1642.92,0.03,0.0,49.29,0
8230,f000950527a6feb60e87773c50d2afc89a0da2d0c0086de8,2015/11/01,2015/11/30,城市维护建设税,各类非银行金融机构营业收入(全),12716.19,0.07,0.0,890.13,0
8231,f000950527a6feb60e87773c50d2afc89a0da2d0c0086de8,2015/11/01,2015/11/30,城市维护建设税,优惠税率２,12716.19,0.07,0.0,890.13,0
8232,f000950527a6feb60e87773c50d2afc89a0da2d0c0086de8,2015/11/01,2015/11/30,城市维护建设税,道路运输,12716.19,0.07,0.0,890.13,0
8233,f000950527a6feb60e87773c50d2afc89a0da2d0c0086de8,2015/11/01,2015/11/30,城市维护建设税,二类地区,12716.19,0.07,0.0,890.13,0
8234,f000950527a6feb60e87773c50d2afc89a0da2d0c0086de8,2015/11/01,2015/11/30,城市维护建设税,营业税附征(市区),12716.19,0.07,0.0,890.13,0
8235,f000950527a6feb60e87773c50d2afc89a0da2d0c0086de8,2015/11/01,2015/11/30,城市维护建设税,土地增值额（超过50%-100%）,12716.19,0.07,0.0,890.13,0
8236,f000950527a6feb60e87773c50d2afc89a0da2d0c0086de8,2015/11/01,2015/11/30,城市维护建设税,20人以下乘人汽车,12716.19,0.07,0.0,890.13,0
8237,f000950527a6feb60e87773c50d2afc89a0da2d0c0086de8,2015/11/01,2015/11/30,营业税,证券,254323.81,0.05,0.0,12716.19,0
8238,f000950527a6feb60e87773c50d2afc89a0da2d0c0086de8,2015/11/01,2015/11/30,营业税,拆迁安置住房,254323.81,0.05,0.0,12716.19,0
8239,f000950527a6feb60e87773c50d2afc89a0da2d0c0086de8,2015/11/01,2015/11/30,营业税,飞机场跑道、停机坪,254323.81,0.05,0.0,12716.19,0
8240,f000950527a6feb60e87773c50d2afc89a0da2d0c0086de8,2015/11/01,2015/11/30,营业税,消费税附征(非市区、县城、镇),254323.81,0.05,0.0,12716.19,0
8241,f000950527a6feb60e87773c50d2afc89a0da2d0c0086de8,2016/07/01,2016/07/31,个人所得税,劳务报酬所得,,,,2318.78,0
8242,f000950527a6feb60e87773c50d2afc89a0da2d0c0086de8,2016/07/01,2016/07/31,个人所得税,工资薪金所得,,,,175.92,0
8243,f000950527a6feb60e87773c50d2afc89a0da2d0c0086de8,2016/07/01,2016/07/31,个人所得税,工资薪金所得,,,,1649.04,0
8244,f000950527a6feb60e87773c50d2afc89a0da2d0c0086de8,2016/07/01,2016/07/31,个人所得税,工资薪金所得,,,,399.95,0
8245,f000950527a6feb60e87773c50d2afc89a0da2d0c0086de8,2016/07/01,2016/07/31,水利建设专项收入,地方水利建设基金,,,,114.71,0
8246,f000950527a6feb60e87773c50d2afc89a0da2d0c0086de8,2016/07/01,2016/07/31,教育费附加,增值税教育费附加,,,,172.0,0
8247,f000950527a6feb60e87773c50d2afc89a0da2d0c0086de8,2016/07/01,2016/07/31,城市维护建设税,市区（增值税附征）,,,,401.32,0
8248,f000950527a6feb60e87773c50d2afc89a0da2d0c0086de8,2016/07/01,2016/07/31,地方教育附加,增值税地方教育附加,,,,114.66,0
8249,47e3664e12f3ce7494bef1e6d1448592d5a09aabd7c707e0,2012/08/01,2012/08/31,耕地占用税,其他农业用地,,,,-288391.43,0
8250,47e3664e12f3ce7494bef1e6d1448592d5a09aabd7c707e0,2012/08/01,2012/08/31,耕地占用税,其他农业用地,,,,288391.43,0
8251,47e3664e12f3ce7494bef1e6d1448592d5a09aabd7c707e0,2012/08/01,2012/08/31,耕地占用税,滞纳金,,,,-200864.63,0
8252,47e3664e12f3ce7494bef1e6d1448592d5a09aabd7c707e0,2012/08/01,2012/08/31,耕地占用税,滞纳金,,,,200864.63,0
8253,47e3664e12f3ce74f9da91d39ba094423e9edc2c77d6f433,2016/07/01,2016/07/31,房产税,从价计征,,,,1400.0,0
8254,f000950527a6feb6dfed39ec45d1b6838a05c01bab0d6edc,2016/07/01,2016/07/31,城镇土地使用税,城市土地使用税等级4,,,,70154.17,1
8255,f000950527a6feb6dfed39ec45d1b6838a05c01bab0d6edc,2016/07/01,2016/07/31,个人所得税,工资薪金所得,,,,1973.24,1
8256,f000950527a6feb6dfed39ec45d1b6838a05c01bab0d6edc,2016/07/01,2016/07/31,个人所得税,工资薪金所得,,,,649.48,1
8257,f000950527a6feb6dfed39ec45d1b6838a05c01bab0d6edc,2016/07/01,2016/07/31,个人所得税,工资薪金所得,,,,157.56,1
8258,d8071a739aa75a3b44edbde5b2a6b6e1691f76c001091e1b,2016/07/01,2016/07/31,印花税,购销合同,,,,17.48,0
8259,d8071a739aa75a3b44edbde5b2a6b6e1691f76c001091e1b,2016/07/01,2016/07/31,地方教育附加,增值税地方教育附加,,,,34.95,0
8260,d8071a739aa75a3b44edbde5b2a6b6e1691f76c001091e1b,2016/07/01,2016/07/31,城市维护建设税,市区（增值税附征）,,,,122.33,0
8261,d8071a739aa75a3b44edbde5b2a6b6e1691f76c001091e1b,2016/07/01,2016/07/31,教育费附加,增值税教育费附加,,,,52.43,0
8262,f000950527a6feb62ffaddeb5219f65a72874a08e58b4a11,2015/09/01,2015/09/30,城镇土地使用税,各类非银行金融机构营业收入,52176.0,24.0,1147872.0,104352.0,0
8263,f000950527a6feb62ffaddeb5219f65a72874a08e58b4a11,2015/09/01,2015/09/30,城镇土地使用税,营业额,52176.0,24.0,1147872.0,104352.0,0
8264,f000950527a6feb62ffaddeb5219f65a72874a08e58b4a11,2015/09/01,2015/09/30,城镇土地使用税,生产用房,52176.0,24.0,1147872.0,104352.0,0
8265,f000950527a6feb62ffaddeb5219f65a72874a08e58b4a11,2015/09/01,2015/09/30,城镇土地使用税,工资薪金所得,52176.0,24.0,1147872.0,104352.0,0
8266,f000950527a6feb62ffaddeb5219f65a72874a08e58b4a11,2015/09/01,2015/09/30,城镇土地使用税,大额医疗统筹(单位),52176.0,24.0,1147872.0,104352.0,0
8267,f000950527a6feb62ffaddeb5219f65a72874a08e58b4a11,2015/09/01,2015/09/30,城镇土地使用税,餐饮、住宿、娱乐营业额随征,52176.0,24.0,1147872.0,104352.0,0
8268,f000950527a6feb62ffaddeb5219f65a72874a08e58b4a11,2015/09/01,2015/09/30,城镇土地使用税,增值税附征,52176.0,24.0,1147872.0,104352.0,0
8269,f000950527a6feb62ffaddeb5219f65a72874a08e58b4a11,2015/09/01,2015/09/30,城镇土地使用税,各类非银行金融机构营业收入,52176.0,24.0,1147872.0,104352.0,0
8270,f000950527a6feb62ffaddeb5219f65a72874a08e58b4a11,2015/09/01,2015/09/30,城镇土地使用税,国有土地使用权出让,52176.0,24.0,1147872.0,104352.0,0
8271,f000950527a6feb62ffaddeb5219f65a72874a08e58b4a11,2015/09/01,2015/09/30,城镇土地使用税,发票违章罚款,52176.0,24.0,1147872.0,104352.0,0
8272,f000950527a6feb62ffaddeb5219f65a72874a08e58b4a11,2015/09/01,2015/09/30,城镇土地使用税,娱乐业,52176.0,24.0,1147872.0,104352.0,0
8273,f000950527a6feb62ffaddeb5219f65a72874a08e58b4a11,2015/09/01,2015/09/30,城镇土地使用税,营业税附征,52176.0,24.0,1147872.0,104352.0,0
8274,f000950527a6feb62ffaddeb5219f65a72874a08e58b4a11,2015/09/01,2015/09/30,城镇土地使用税,增值税随征,52176.0,24.0,1147872.0,104352.0,0
8275,f000950527a6feb62ffaddeb5219f65a72874a08e58b4a11,2015/09/01,2015/09/30,城镇土地使用税,市区、县、镇 1%,52176.0,24.0,1147872.0,104352.0,0
8276,f000950527a6feb62ffaddeb5219f65a72874a08e58b4a11,2015/09/01,2015/09/30,城镇土地使用税,土地增值税,52176.0,24.0,1147872.0,104352.0,0
8277,f000950527a6feb62ffaddeb5219f65a72874a08e58b4a11,2015/09/01,2015/09/30,城镇土地使用税,一等,52176.0,24.0,1147872.0,104352.0,0
8278,f000950527a6feb62ffaddeb5219f65a72874a08e58b4a11,2015/09/01,2015/09/30,城镇土地使用税,机关事业单位养老保险基金（全额单位）,52176.0,24.0,1147872.0,104352.0,0
8279,f000950527a6feb62ffaddeb5219f65a72874a08e58b4a11,2015/09/01,2015/09/30,城镇土地使用税,代收工会经费（2％）,52176.0,24.0,1147872.0,104352.0,0
8280,f000950527a6feb62ffaddeb5219f65a72874a08e58b4a11,2015/09/01,2015/09/30,城镇土地使用税,生猪,52176.0,24.0,1147872.0,104352.0,0
8281,f000950527a6feb62ffaddeb5219f65a72874a08e58b4a11,2015/09/01,2015/09/30,城镇土地使用税,购销合同,52176.0,24.0,1147872.0,104352.0,0
8282,f000950527a6feb62ffaddeb5219f65a72874a08e58b4a11,2016/08/01,2016/08/31,城镇土地使用税,城市土地使用税等级1,,,,104352.0,0
8283,f000950527a6feb62ffaddeb5219f65a72874a08e58b4a11,2016/07/01,2016/07/31,城镇土地使用税,城市土地使用税等级1,,,,104352.0,0
8284,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/09/01,2016/09/30,印花税,建筑安装工程承包合同,,,,21.3,0
8285,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/09/01,2016/09/30,教育费附加,增值税教育费附加,,,,61.98,0
8286,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/09/01,2016/09/30,地方教育附加,增值税地方教育附加,,,,41.32,0
8287,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/09/01,2016/09/30,城市维护建设税,市区（增值税附征）,,,,144.61,0
8288,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/09/01,2016/09/30,个人所得税,企事业承包承租经营所得,,,,550.89,0
8289,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/08/01,2016/08/31,个人所得税,企事业承包承租经营所得,,,,496.48,0
8290,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/08/01,2016/08/31,城市维护建设税,市区（增值税附征）,,,,130.33,0
8291,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/08/01,2016/08/31,水利建设专项收入,地方水利建设基金,,,,37.24,0
8292,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/08/01,2016/08/31,教育费附加,增值税教育费附加,,,,118.07,0
8293,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/08/01,2016/08/31,地方教育附加,增值税地方教育附加,,,,78.72,0
8294,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/08/01,2016/08/31,城市维护建设税,市区（增值税附征）,,,,275.5,0
8295,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/08/01,2016/08/31,水利建设专项收入,地方水利建设基金,,,,78.71,0
8296,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/08/01,2016/08/31,个人所得税,企事业承包承租经营所得,,,,1049.53,0
8297,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/09/01,2016/09/30,个人所得税,企事业承包承租经营所得,,,,776.7,0
8298,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/09/01,2016/09/30,印花税,建筑安装工程承包合同,,,,30.0,0
8299,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/09/01,2016/09/30,地方教育附加,增值税地方教育附加,,,,58.25,0
8300,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/09/01,2016/09/30,城市维护建设税,市区（增值税附征）,,,,203.88,0
8301,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/09/01,2016/09/30,教育费附加,增值税教育费附加,,,,87.38,0
8302,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/09/01,2016/09/30,水利建设专项收入,地方水利建设基金,,,,58.25,0
8303,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/09/01,2016/09/30,水利建设专项收入,地方水利建设基金,,,,41.32,0
8304,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/08/01,2016/08/31,地方教育附加,增值税地方教育附加,,,,37.24,0
8305,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/08/01,2016/08/31,教育费附加,增值税教育费附加,,,,55.85,0
8306,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/09/01,2016/09/30,城市维护建设税,市区（增值税附征）,,,,611.65,0
8307,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/09/01,2016/09/30,印花税,建筑安装工程承包合同,,,,90.0,0
8308,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/09/01,2016/09/30,教育费附加,增值税教育费附加,,,,262.14,0
8309,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/09/01,2016/09/30,地方教育附加,增值税地方教育附加,,,,174.76,0
8310,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/07/01,2016/07/31,城市维护建设税,市区（增值税附征）,,,,3180.58,0
8311,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/07/01,2016/07/31,地方教育附加,增值税地方教育附加,,,,908.74,0
8312,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/07/01,2016/07/31,教育费附加,增值税教育费附加,,,,1363.11,0
8313,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/07/01,2016/07/31,印花税,建筑安装工程承包合同,,,,468.0,0
8314,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/07/01,2016/07/31,水利建设专项收入,地方水利建设基金,,,,908.74,0
8315,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/07/01,2016/07/31,个人所得税,企事业承包承租经营所得,,,,12116.5,0
8316,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/09/01,2016/09/30,水利建设专项收入,地方水利建设基金,,,,174.76,0
8317,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/09/01,2016/09/30,个人所得税,企事业承包承租经营所得,,,,2330.1,0
8318,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/08/01,2016/08/31,地方教育附加,增值税地方教育附加,,,,75.15,0
8319,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/08/01,2016/08/31,教育费附加,增值税教育费附加,,,,112.72,0
8320,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/08/01,2016/08/31,城市维护建设税,市区（增值税附征）,,,,263.01,0
8321,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/08/01,2016/08/31,水利建设专项收入,地方水利建设基金,,,,75.15,0
8322,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/08/01,2016/08/31,个人所得税,企事业承包承租经营所得,,,,1001.94,0
8323,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/08/01,2016/08/31,印花税,建筑安装工程承包合同,,,,240.0,0
8324,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/08/01,2016/08/31,地方教育附加,增值税地方教育附加,,,,466.02,0
8325,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/08/01,2016/08/31,水利建设专项收入,地方水利建设基金,,,,466.02,0
8326,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/08/01,2016/08/31,个人所得税,企事业承包承租经营所得,,,,6213.59,0
8327,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/08/01,2016/08/31,印花税,建筑安装工程承包合同,,,,38.7,0
8328,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/07/01,2016/07/31,房产税,从租计征,,,,18571.43,0
8329,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/07/01,2016/07/31,房产税,从租计征,,,,12857.14,0
8330,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/08/01,2016/08/31,地方教育附加,增值税地方教育附加,,,,1316.5,0
8331,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/08/01,2016/08/31,城市维护建设税,市区（增值税附征）,,,,4607.77,0
8332,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/08/01,2016/08/31,教育费附加,增值税教育费附加,,,,1974.76,0
8333,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/08/01,2016/08/31,个人所得税,企事业承包承租经营所得,,,,17553.4,0
8334,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/08/01,2016/08/31,城市维护建设税,市区（增值税附征）,,,,1631.07,0
8335,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/08/01,2016/08/31,教育费附加,增值税教育费附加,,,,699.03,0
8336,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/08/01,2016/08/31,水利建设专项收入,地方水利建设基金,,,,1316.5,0
8337,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/07/01,2016/07/31,个人所得税,企事业承包承租经营所得,,,,109558.21,0
8338,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/07/01,2016/07/31,企业所得税,应纳税所得额,,,,152821.73,0
8339,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/07/01,2016/07/31,个人所得税,工资薪金所得,,,,3597.07,0
8340,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/07/01,2016/07/31,个人所得税,工资薪金所得,,,,458.0,0
8341,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/07/01,2016/07/31,个人所得税,工资薪金所得,,,,5078.4,0
8342,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/07/01,2016/07/31,个人所得税,工资薪金所得,,,,4251.54,0
8343,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/08/01,2016/08/31,印花税,建筑安装工程承包合同,,,,4692.0,0
8344,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/08/01,2016/08/31,水利建设专项收入,地方水利建设基金,,,,9110.68,0
8345,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/08/01,2016/08/31,教育费附加,增值税教育费附加,,,,13666.02,0
8346,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/08/01,2016/08/31,城市维护建设税,县城、镇（增值税附征）,,,,22776.7,0
8347,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/08/01,2016/08/31,地方教育附加,增值税地方教育附加,,,,9110.68,0
8348,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/08/01,2016/08/31,个人所得税,企事业承包承租经营所得,,,,121475.73,0
8349,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/08/01,2016/08/31,水利建设专项收入,地方水利建设基金,,,,116.5,0
8350,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/08/01,2016/08/31,地方教育附加,增值税地方教育附加,,,,116.5,0
8351,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/08/01,2016/08/31,教育费附加,增值税教育费附加,,,,174.76,0
8352,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/08/01,2016/08/31,城市维护建设税,县城、镇（增值税附征）,,,,291.26,0
8353,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/08/01,2016/08/31,个人所得税,企事业承包承租经营所得,,,,1553.4,0
8354,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/07/01,2016/07/31,印花税,建筑安装工程承包合同,,,,43.05,0
8355,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/07/01,2016/07/31,地方教育附加,增值税地方教育附加,,,,51.71,0
8356,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/07/01,2016/07/31,教育费附加,增值税教育费附加,,,,77.57,0
8357,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/07/01,2016/07/31,水利建设专项收入,地方水利建设基金,,,,77.57,0
8358,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/07/01,2016/07/31,城市维护建设税,县城、镇（增值税附征）,,,,129.28,0
8359,47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,2016/07/01,2016/07/31,个人所得税,企事业承包承租经营所得,,,,1034.23,0
8360,f000950527a6feb60c49c59971a34cf2ce72b203b8cc3677,2015/09/01,2015/09/30,印花税,各类非银行金融机构营业收入,21800.0,0.0003,0.04,6.5,1
8361,f000950527a6feb60c49c59971a34cf2ce72b203b8cc3677,2015/09/01,2015/09/30,印花税,营业额,21800.0,0.0003,0.04,6.5,1
8362,f000950527a6feb60c49c59971a34cf2ce72b203b8cc3677,2015/09/01,2015/09/30,印花税,生产用房,21800.0,0.0003,0.04,6.5,1
8363,f000950527a6feb60c49c59971a34cf2ce72b203b8cc3677,2015/09/01,2015/09/30,印花税,工资薪金所得,21800.0,0.0003,0.04,6.5,1
8364,f000950527a6feb60c49c59971a34cf2ce72b203b8cc3677,2015/09/01,2015/09/30,印花税,大额医疗统筹(单位),21800.0,0.0003,0.04,6.5,1
8365,f000950527a6feb60c49c59971a34cf2ce72b203b8cc3677,2015/09/01,2015/09/30,印花税,餐饮、住宿、娱乐营业额随征,21800.0,0.0003,0.04,6.5,1
8366,f000950527a6feb60c49c59971a34cf2ce72b203b8cc3677,2015/09/01,2015/09/30,印花税,增值税附征,21800.0,0.0003,0.04,6.5,1
8367,f000950527a6feb60c49c59971a34cf2ce72b203b8cc3677,2015/09/01,2015/09/30,印花税,各类非银行金融机构营业收入,21800.0,0.0003,0.04,6.5,1
8368,f000950527a6feb60c49c59971a34cf2ce72b203b8cc3677,2015/09/01,2015/09/30,印花税,国有土地使用权出让,21800.0,0.0003,0.04,6.5,1
8369,f000950527a6feb60c49c59971a34cf2ce72b203b8cc3677,2015/09/01,2015/09/30,印花税,发票违章罚款,21800.0,0.0003,0.04,6.5,1
8370,f000950527a6feb60c49c59971a34cf2ce72b203b8cc3677,2015/09/01,2015/09/30,印花税,娱乐业,21800.0,0.0003,0.04,6.5,1
8371,f000950527a6feb60c49c59971a34cf2ce72b203b8cc3677,2015/09/01,2015/09/30,印花税,营业税附征,21800.0,0.0003,0.04,6.5,1
8372,f000950527a6feb60c49c59971a34cf2ce72b203b8cc3677,2015/09/01,2015/09/30,印花税,增值税随征,21800.0,0.0003,0.04,6.5,1
8373,f000950527a6feb60c49c59971a34cf2ce72b203b8cc3677,2015/09/01,2015/09/30,印花税,市区、县、镇 1%,21800.0,0.0003,0.04,6.5,1
8374,f000950527a6feb60c49c59971a34cf2ce72b203b8cc3677,2015/09/01,2015/09/30,印花税,土地增值税,21800.0,0.0003,0.04,6.5,1
8375,f000950527a6feb60c49c59971a34cf2ce72b203b8cc3677,2015/09/01,2015/09/30,印花税,一等,21800.0,0.0003,0.04,6.5,1
8376,f000950527a6feb60c49c59971a34cf2ce72b203b8cc3677,2015/09/01,2015/09/30,印花税,机关事业单位养老保险基金（全额单位）,21800.0,0.0003,0.04,6.5,1
8377,f000950527a6feb60c49c59971a34cf2ce72b203b8cc3677,2015/09/01,2015/09/30,印花税,代收工会经费（2％）,21800.0,0.0003,0.04,6.5,1
8378,f000950527a6feb60c49c59971a34cf2ce72b203b8cc3677,2015/09/01,2015/09/30,印花税,生猪,21800.0,0.0003,0.04,6.5,1
8379,f000950527a6feb60c49c59971a34cf2ce72b203b8cc3677,2015/09/01,2015/09/30,印花税,购销合同,21800.0,0.0003,0.04,6.5,1
8380,f000950527a6feb60c49c59971a34cf2ce72b203b8cc3677,2016/07/01,2016/07/31,印花税,购销合同,,,,26.64,1
8381,f000950527a6feb60c49c59971a34cf2ce72b203b8cc3677,2016/07/01,2016/07/31,水利建设专项收入,地方水利建设基金,,,,62.35,1
8382,47645761dc56bb8c97f265ca0fc3593736270b78eed44749,2016/08/01,2016/08/31,印花税,建筑安装工程承包合同,,,,47.1,0
8383,47645761dc56bb8c97f265ca0fc3593736270b78eed44749,2016/08/01,2016/08/31,城市维护建设税,县城、镇（增值税附征）,,,,228.41,0
8384,47645761dc56bb8c97f265ca0fc3593736270b78eed44749,2016/08/01,2016/08/31,水利建设专项收入,地方水利建设基金,,,,91.36,0
