,id,ANCHEYEAR,STATE,FUNDAM,EMPNUM,EMPNUMSIGN,BUSSTNAME,COLGRANUM,RETSOLNUM,DISPERNUM,UNENUM,COLEMPLNUM,RETEMPLNUM,DISEMPLNUM,UNEEMPLNUM,WEBSITSIGN,FORINVESTSIGN,STOCKTRANSIGN,PUBSTATE,label
6448,d8071a739aa75a3bbe993967dcfa3838dd234af952f7fdc3,2015.0,2.0,,3.0,2.0,开业,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
6449,d8071a739aa75a3bbe993967dcfa3838dd234af952f7fdc3,2016.0,2.0,,5.0,2.0,开业,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0
6450,d8071a739aa75a3bbe993967dcfa3838dd234af952f7fdc3,2017.0,2.0,,3.0,2.0,开业,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0
6451,d8071a739aa75a3bbe993967dcfa3838dd234af952f7fdc3,2018.0,2.0,,2.0,1.0,开业,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0
6452,59b38c56de38368352845c886f51afd1fa5cf0387b6e7879,2015.0,2.0,,1.0,2.0,开业,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,3.0,1
6453,59b38c56de38368352845c886f51afd1fa5cf0387b6e7879,2016.0,2.0,,1.0,1.0,开业,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,2.0,1
6454,59b38c56de38368352845c886f51afd1fa5cf0387b6e7879,2017.0,2.0,,1.0,1.0,开业,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,2.0,1
6455,59b38c56de38368352845c886f51afd1fa5cf0387b6e7879,2018.0,2.0,,1.0,2.0,开业,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,2.0,1
6456,59b38c56de38368352845c886f51afd1fa5cf0387b6e7879,2018.0,2.0,,1.0,2.0,开业,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,2.0,1
6457,da8691b210adb3f6c825ecb6422ee84d986e5770384534db,2016.0,2.0,3.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0,0
6458,da8691b210adb3f6c825ecb6422ee84d986e5770384534db,2017.0,2.0,0.0,1.0,,开业,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,,3.0,0
6459,da8691b210adb3f6c825ecb6422ee84d986e5770384534db,2018.0,2.0,0.0,1.0,,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,2.0,0
6460,f000950527a6feb627ca6f90b59c2281bee5d02a7796f35e,2018.0,2.0,,2.0,2.0,开业,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
6461,da8691b210adb3f64b87e27236603cf186b0901c8f02143e,2018.0,2.0,9.2,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0,0
6462,f000950527a6feb6f8e7120cdea412832868bd91ca171ea9,2015.0,2.0,,2.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1
6463,f000950527a6feb6f8e7120cdea412832868bd91ca171ea9,2017.0,2.0,,5.0,2.0,开业,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,3.0,1
6464,f000950527a6feb6f8e7120cdea412832868bd91ca171ea9,2016.0,2.0,,2.0,2.0,开业,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1
6465,f000950527a6feb6f8e7120cdea412832868bd91ca171ea9,2018.0,2.0,,3.0,2.0,开业,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1
6466,755db3b5c5f74eb433ce9c7d6cb1c26b08b3ada32b810405,2018.0,2.0,2.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0,0
6467,ed38190adf12fceb4c2c3b24623775dfff9537adfada7021,2015.0,2.0,10.0,3.0,,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,,,3.0,0
6468,ed38190adf12fceb4c2c3b24623775dfff9537adfada7021,2016.0,2.0,2.0,1.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,,,3.0,0
6469,ed38190adf12fceb4c2c3b24623775dfff9537adfada7021,2017.0,2.0,5.0,2.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,,,3.0,0
6470,ed38190adf12fceb4c2c3b24623775dfff9537adfada7021,2018.0,2.0,10.0,2.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,,,3.0,0
6471,f000950527a6feb687d183bfe1236f881e199aec0034f0d8,2016.0,2.0,,3.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
6472,f000950527a6feb687d183bfe1236f881e199aec0034f0d8,2017.0,2.0,,5.0,1.0,开业,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0
6473,f000950527a6feb636cfa7ce1a52e1f227f1edb386df8d7d,2018.0,2.0,,694.0,2.0,开业,,,,,,,,,2.0,2.0,2.0,3.0,0
6474,755db3b5c5f74eb4c0fba240f1a8b5021b5b3bef243156cf,2018.0,2.0,2.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0,0
6475,f000950527a6feb6c0997b16c2bacffcf721ed43233fbef4,2015.0,2.0,,51.0,1.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,2.0,1
6476,f000950527a6feb6c0997b16c2bacffcf721ed43233fbef4,2016.0,2.0,,5.0,2.0,开业,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,,,2.0,1
6477,f000950527a6feb6c0997b16c2bacffcf721ed43233fbef4,2017.0,2.0,,5.0,2.0,开业,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,,,3.0,1
6478,f000950527a6feb63702b1f6c1dabe5ea196d320bbbff425,2015.0,2.0,,130.0,2.0,开业,,,,,,,,,1.0,1.0,2.0,3.0,0
6479,f000950527a6feb63702b1f6c1dabe5ea196d320bbbff425,2016.0,2.0,,99.0,2.0,开业,,,,,,,,,1.0,1.0,2.0,2.0,0
6480,f000950527a6feb63702b1f6c1dabe5ea196d320bbbff425,2018.0,2.0,,144.0,2.0,开业,,,,,,,,,1.0,1.0,2.0,3.0,0
6481,f000950527a6feb63702b1f6c1dabe5ea196d320bbbff425,2017.0,2.0,,107.0,2.0,开业,,,,,,,,,1.0,1.0,2.0,3.0,0
6482,59b38c56de3836833ebf94808285dbb8bd321e16aa96ee65,2016.0,2.0,,1.0,2.0,开业,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,,3.0,1
6483,59b38c56de3836833ebf94808285dbb8bd321e16aa96ee65,2017.0,2.0,,1.0,2.0,开业,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,,2.0,1
6484,59b38c56de3836833ebf94808285dbb8bd321e16aa96ee65,2018.0,2.0,,2.0,2.0,开业,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,3.0,1
6485,47645761dc56bb8cdc0345a558f93ceaa1af027745a50367,2018.0,2.0,,1.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
6486,e9f7b28ec10e04700e3c6e62768cc6701aa0d78c2b75cdad,2018.0,2.0,,3.0,2.0,开业,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,,3.0,0
6487,beb4aaaa89e0a0aeaa3b85f652794fa14101a81d2a14b6ed,2017.0,2.0,1.0,5.0,,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,,,2.0,0
6488,beb4aaaa89e0a0aeaa3b85f652794fa14101a81d2a14b6ed,2018.0,2.0,1.0,5.0,,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,,,2.0,0
6489,59b38c56de383683e6527d65e374ed0ad2ea8181bb05b978,2015.0,2.0,,5.0,2.0,开业,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,3.0,1
6490,59b38c56de383683e6527d65e374ed0ad2ea8181bb05b978,2016.0,2.0,,5.0,2.0,开业,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,,2.0,1
6491,59b38c56de383683e6527d65e374ed0ad2ea8181bb05b978,2018.0,2.0,,0.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,3.0,1
6492,59b38c56de383683e6527d65e374ed0ad2ea8181bb05b978,2017.0,2.0,,5.0,2.0,开业,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,,3.0,1
6493,f000950527a6feb6056d4ba5bcb5a2011528276e993578a5,2017.0,2.0,,4.0,2.0,开业,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0
6494,f000950527a6feb6056d4ba5bcb5a2011528276e993578a5,2018.0,2.0,,3.0,2.0,开业,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
6495,e9f7b28ec10e0470ab0cf7d9caa621b139b37a0afbd21c70,2015.0,2.0,,25.0,1.0,开业,2.0,0.0,0.0,0.0,15.0,0.0,0.0,8.0,2.0,2.0,2.0,1.0,0
6496,e9f7b28ec10e0470ab0cf7d9caa621b139b37a0afbd21c70,2016.0,2.0,,6.0,2.0,开业,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,0
6497,e9f7b28ec10e0470ab0cf7d9caa621b139b37a0afbd21c70,2017.0,2.0,,5.0,2.0,开业,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
6498,e9f7b28ec10e0470ab0cf7d9caa621b139b37a0afbd21c70,2018.0,2.0,,5.0,1.0,开业,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0
6499,e9f7b28ec10e047065bc7b7badc618bfdab27d9c7f660983,2016.0,2.0,,8.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
6500,e9f7b28ec10e047065bc7b7badc618bfdab27d9c7f660983,2017.0,2.0,,7.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
6501,e9f7b28ec10e047065bc7b7badc618bfdab27d9c7f660983,2018.0,2.0,,11.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
6502,59b38c56de38368387baf0426e5707521688c67574ff8254,2016.0,2.0,,7.0,2.0,开业,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,2.0,,3.0,0
6503,59b38c56de38368387baf0426e5707521688c67574ff8254,2017.0,2.0,,5.0,2.0,开业,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,,3.0,0
6504,e9f7b28ec10e0470d97207b75dd81be0bd06770b89365ed3,2018.0,2.0,,1.0,2.0,开业,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
6505,d8071a739aa75a3beedbb1573fda085ac239fe8581b42271,2018.0,2.0,,1.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,3.0,0
6506,516ab81418ed215d01bfd8e2ed43ab3f8dff24034ce4e2d5,2018.0,2.0,,6.0,2.0,开业,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
6507,f000950527a6feb6d5c7e5c2956c1afb6739a7f58ccf8782,2018.0,2.0,,5.0,2.0,开业,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
6508,82750f1b9d12235059a4473cb61c717841e58f8cca88be0b,2017.0,2.0,,2.0,1.0,开业,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0
6509,82750f1b9d12235059a4473cb61c717841e58f8cca88be0b,2018.0,2.0,,2.0,1.0,开业,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0
6510,516ab81418ed215dd07a9c9d1ab798c2b256d1008de20157,2018.0,2.0,,2.0,2.0,开业,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
6511,59b38c56de383683a7216079a33eb9242785f9c710c09cc2,2018.0,2.0,,2.0,2.0,开业,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,,3.0,1
6512,f000950527a6feb63908f3f5c1a0e589282fc5cda7d73c30,2017.0,2.0,,3.0,2.0,开业,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
6513,beb4aaaa89e0a0aeae4f7f8be72bf462e104853172b8b59a,2018.0,2.0,0.0,2.0,,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,2.0,0
6514,516ab81418ed215db489cc14cd6c818bbca6234723327d40,2016.0,2.0,,4.0,1.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0
6515,516ab81418ed215db489cc14cd6c818bbca6234723327d40,2017.0,2.0,,6.0,1.0,开业,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,2.0,2.0,1.0,0
6516,516ab81418ed215db489cc14cd6c818bbca6234723327d40,2018.0,2.0,,1.0,2.0,停业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
6517,47e3664e12f3ce74897fd36315f563930c0badb070232467,2015.0,2.0,,2.0,2.0,开业,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,0
6518,47e3664e12f3ce74897fd36315f563930c0badb070232467,2016.0,2.0,,1.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
6519,47e3664e12f3ce74897fd36315f563930c0badb070232467,2017.0,2.0,,2.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
6520,47e3664e12f3ce74897fd36315f563930c0badb070232467,2018.0,2.0,,4.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
6521,f1c1045b13d18329e9abd7702d83e7e7eaa944bec5352d7e,2018.0,2.0,15.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0,0
6522,f000950527a6feb65bf34682b683eb924103d9dc8c63ead3,2016.0,2.0,,3.0,2.0,开业,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,0
6523,f000950527a6feb65bf34682b683eb924103d9dc8c63ead3,2017.0,2.0,,3.0,2.0,开业,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,0
6524,f000950527a6feb65bf34682b683eb924103d9dc8c63ead3,2018.0,2.0,,1.0,1.0,开业,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0
6525,59b38c56de3836830de835a84e31c34e3c49d0377089f967,2018.0,2.0,,5.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,3.0,1
6526,59b38c56de3836830de835a84e31c34e3c49d0377089f967,2017.0,2.0,,5.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,3.0,1
6527,d8071a739aa75a3b6fba6be691d3da024ebc45db459204d9,2015.0,2.0,,15.0,1.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0
6528,d8071a739aa75a3b6fba6be691d3da024ebc45db459204d9,2016.0,2.0,,15.0,1.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0
6529,d8071a739aa75a3b6fba6be691d3da024ebc45db459204d9,2017.0,2.0,,15.0,1.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0
6530,d8071a739aa75a3b6fba6be691d3da024ebc45db459204d9,2018.0,2.0,,15.0,1.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0
6531,f1c1045b13d183295327e2e23769ef0573631fec7637eff7,2017.0,2.0,2.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0,0
6532,f1c1045b13d183295327e2e23769ef0573631fec7637eff7,2018.0,2.0,2.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0,0
6533,f000950527a6feb6264155590b27929bca8088801b92c86b,2017.0,2.0,,2.0,2.0,开业,,,,,,,,,2.0,2.0,2.0,3.0,0
6534,f000950527a6feb6264155590b27929bca8088801b92c86b,2018.0,2.0,,2.0,2.0,开业,,,,,,,,,2.0,2.0,2.0,3.0,0
6535,d8071a739aa75a3bad5185f1a1ff9438cecf08023d57d2ac,2018.0,2.0,,2.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
6536,f000950527a6feb6e1e111909dd153d044036c1029da62f0,2017.0,2.0,,1.0,2.0,开业,,,,,,,,,2.0,2.0,2.0,2.0,0
6537,f000950527a6feb6e1e111909dd153d044036c1029da62f0,2018.0,2.0,,3.0,2.0,开业,,,,,,,,,2.0,2.0,2.0,3.0,0
6538,f000950527a6feb65e19df4b6636fe50fb4b7c3635b6b1a1,2017.0,2.0,,15.0,2.0,开业,4.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0
6539,f000950527a6feb65e19df4b6636fe50fb4b7c3635b6b1a1,2018.0,2.0,,32.0,2.0,开业,2.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0
6540,47e3664e12f3ce749c14919db75f6f3416722a723909e717,2016.0,2.0,,4.0,2.0,歇业,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,3.0,0
6541,47e3664e12f3ce749c14919db75f6f3416722a723909e717,2017.0,2.0,,25.0,2.0,开业,1.0,0.0,0.0,0.0,2.0,5.0,0.0,17.0,2.0,2.0,2.0,2.0,0
6542,47e3664e12f3ce749c14919db75f6f3416722a723909e717,2018.0,2.0,,12.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,2.0,2.0,2.0,0
6543,e9f7b28ec10e04705a5322daf7629535f2912b8bee0bec6d,2015.0,2.0,,8.0,2.0,开业,,,,,,,,,2.0,1.0,2.0,3.0,1
6544,e9f7b28ec10e04705a5322daf7629535f2912b8bee0bec6d,2016.0,2.0,,8.0,2.0,开业,,,,,,,,,2.0,1.0,2.0,3.0,1
6545,e9f7b28ec10e04705a5322daf7629535f2912b8bee0bec6d,2017.0,2.0,,9.0,2.0,开业,,,,,,,,,2.0,1.0,2.0,3.0,1
6546,e9f7b28ec10e04705a5322daf7629535f2912b8bee0bec6d,2018.0,2.0,,9.0,2.0,开业,,,,,,,,,2.0,1.0,2.0,3.0,1
6547,f000950527a6feb66b90c380f01610d7db41b9b06e797b25,2015.0,2.0,,3.0,2.0,开业,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1
6548,f000950527a6feb66b90c380f01610d7db41b9b06e797b25,2016.0,2.0,,1.0,2.0,开业,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1
6549,f000950527a6feb66b90c380f01610d7db41b9b06e797b25,2017.0,2.0,,1.0,2.0,开业,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,1
6550,f000950527a6feb66b90c380f01610d7db41b9b06e797b25,2018.0,2.0,,1.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,1
6551,f000950527a6feb6cad28b726baabe704f7a7a672f327651,2015.0,2.0,,3.0,2.0,开业,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
6552,f000950527a6feb6cad28b726baabe704f7a7a672f327651,2016.0,2.0,,3.0,2.0,开业,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
6553,f000950527a6feb6cad28b726baabe704f7a7a672f327651,2017.0,2.0,,3.0,2.0,开业,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
6554,f000950527a6feb6cad28b726baabe704f7a7a672f327651,2018.0,2.0,,3.0,2.0,开业,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
6555,d8071a739aa75a3bf5422d0f89cd21a946166d66d4567ffe,2018.0,2.0,,6.0,2.0,开业,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
6556,8f19388cfd6e2b9c17de4e253a3784fc8dcd674f7451d7f2,2017.0,2.0,10.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0,0
6557,e9f7b28ec10e0470380d67f144be8cd3c910c8ef76ba7f07,2018.0,2.0,,4.0,2.0,开业,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
6558,516ab81418ed215d3921057da94a5674927133daea62cbc2,2015.0,2.0,,4.0,2.0,开业,,,,,,,,,2.0,2.0,2.0,3.0,0
6559,516ab81418ed215d3921057da94a5674927133daea62cbc2,2016.0,2.0,,14.0,2.0,开业,,,,,,,,,2.0,2.0,1.0,3.0,0
6560,516ab81418ed215d3921057da94a5674927133daea62cbc2,2017.0,2.0,,23.0,2.0,开业,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,0
6561,516ab81418ed215d3921057da94a5674927133daea62cbc2,2018.0,2.0,,21.0,2.0,开业,1.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,0
6562,e9f7b28ec10e04706a126526afbfb1b51c9fd8da14a97177,2015.0,2.0,,8.0,2.0,开业,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,0
6563,e9f7b28ec10e04706a126526afbfb1b51c9fd8da14a97177,2016.0,2.0,,0.0,2.0,停业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
6564,e9f7b28ec10e04706a126526afbfb1b51c9fd8da14a97177,2018.0,2.0,,9.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
6565,e9f7b28ec10e04706a126526afbfb1b51c9fd8da14a97177,2017.0,2.0,,0.0,2.0,停业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
6566,d8071a739aa75a3b496e31e4f9871a3a52e268478f387401,2018.0,2.0,,1.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
6567,f1c1045b13d183291374187695503884e07dc8d895202be8,2018.0,2.0,10.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0,0
6568,516ab81418ed215d13787ed403bbca73a69060aa41594690,2016.0,2.0,,3.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,3.0,0
6569,516ab81418ed215d13787ed403bbca73a69060aa41594690,2017.0,2.0,,5.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,3.0,0
6570,516ab81418ed215d13787ed403bbca73a69060aa41594690,2018.0,2.0,,5.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,2.0,0
6571,d39ee87b57e6951384f3518d740471e33d29d8037dc84cb8,2017.0,2.0,,5.0,1.0,,,,,,,,,,2.0,,,2.0,0
6572,d39ee87b57e6951384f3518d740471e33d29d8037dc84cb8,2018.0,2.0,,5.0,1.0,,,,,,,,,,2.0,,,2.0,0
6573,8f19388cfd6e2b9c747566df2b125ada37f4e0f26f8e0e0d,2018.0,2.0,5.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0,0
6574,f000950527a6feb686a814dabff45207d4b64dda8580bab9,2018.0,2.0,,3.0,2.0,开业,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
6575,e9f7b28ec10e0470217979d38cc3712236ee78825d1463cd,2018.0,2.0,,2.0,2.0,开业,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,3.0,0
6576,47645761dc56bb8c376d9f11aa356f5da3059bf907be2d62,2017.0,2.0,,6.0,2.0,开业,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0
6577,47645761dc56bb8c376d9f11aa356f5da3059bf907be2d62,2018.0,2.0,,4.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
6578,e9f7b28ec10e0470c991bbb86ac85a86436591e1248b86a9,2018.0,2.0,,12.0,2.0,开业,,,,,,,,,1.0,2.0,2.0,3.0,0
6579,47645761dc56bb8c37facbb441637ef09c793742f41e97db,2016.0,2.0,,12.0,2.0,开业,,,,,,,,,2.0,2.0,2.0,2.0,1
6580,47645761dc56bb8c37facbb441637ef09c793742f41e97db,2015.0,2.0,,12.0,2.0,开业,,,,,,,,,2.0,2.0,2.0,3.0,1
6581,47645761dc56bb8c37facbb441637ef09c793742f41e97db,2017.0,2.0,,12.0,2.0,开业,,,,,,,,,2.0,2.0,2.0,3.0,1
6582,47645761dc56bb8c37facbb441637ef09c793742f41e97db,2018.0,2.0,,12.0,2.0,开业,,,,,,,,,2.0,2.0,2.0,3.0,1
6583,d8071a739aa75a3b5703312107f3da66c4409b7617d20244,2017.0,2.0,,8.0,2.0,开业,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0
6584,d8071a739aa75a3b5703312107f3da66c4409b7617d20244,2018.0,2.0,,8.0,2.0,开业,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
6585,9c7fa510616a6830e21ef2ab254bc301a3004901bf545b51,2018.0,2.0,2.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0,0
6586,d8071a739aa75a3b35c8e3bd29dc6b6f12007f1ef9816835,2018.0,2.0,,2.0,2.0,开业,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0
